Id,時間,IP,設備類型,舊狀態,新狀態,Machine_ID,Device_Name,棟別,樓層
10364,2026-06-08 07:48:57,172.21.70.234,Switch,alive,dead,,,K11,8F
10365,2026-06-08 07:48:57,172.21.70.238,Switch,alive,dead,,,K11,8F
10366,2026-06-08 07:49:14,172.21.76.251,Switch,alive,dead,,,K11,9F
10367,2026-06-08 08:01:21,172.25.45.253,Switch,dead,alive,,,K18,9F
10368,2026-06-08 08:01:43,172.22.28.14,EAP,dead,alive,,,K21,5F
10369,2026-06-08 08:02:14,172.22.30.29,EAP,dead,alive,,,K21,5F
10370,2026-06-08 08:02:14,172.22.30.39,EAP,dead,alive,,,K21,5F
10371,2026-06-08 08:03:28,172.21.46.28,EAP,alive,dead,2890防呆_Server,2890防呆,K11,5F
10372,2026-06-08 08:03:28,172.21.46.243,Switch,alive,dead,,,K11,5F
10373,2026-06-08 08:03:32,172.22.63.250,Switch,dead,alive,,,K21,8F
10374,2026-06-08 08:03:40,172.25.56.253,Switch,dead,alive,,,K18,11F
10375,2026-06-08 08:03:47,172.22.71.245,Switch,alive,dead,,,K21,8F
10376,2026-06-08 08:03:57,172.21.70.232,Switch,dead,alive,,,K11,8F
10377,2026-06-08 08:03:57,172.21.70.234,Switch,dead,alive,,,K11,8F
10378,2026-06-08 08:03:57,172.21.70.237,Switch,alive,dead,,,K11,8F
10379,2026-06-08 08:03:57,172.21.70.238,Switch,dead,alive,,,K11,8F
10380,2026-06-08 08:04:06,10.11.84.90,EAP,dead,alive,看板 PC,20151225-W02,歲修,歲修表單
10381,2026-06-08 08:04:14,172.21.76.236,Switch,dead,alive,,,K11,9F
10382,2026-06-08 08:14:03,10.16.60.102,EAP,dead,alive,2490-A02,20160929-W17,其他,其他
10383,2026-06-08 08:16:21,172.25.45.253,Switch,alive,dead,,,K18,9F
10384,2026-06-08 08:16:43,172.22.28.14,EAP,alive,dead,,,K21,5F
10385,2026-06-08 08:17:14,172.22.30.29,EAP,alive,dead,,,K21,5F
10386,2026-06-08 08:17:14,172.22.30.39,EAP,alive,dead,,,K21,5F
10387,2026-06-08 08:17:25,172.25.50.246,Switch,dead,alive,,,K18,10F
10388,2026-06-08 08:18:24,172.21.68.231,Switch,alive,dead,,,K11,8F
10389,2026-06-08 08:18:31,172.22.63.250,Switch,alive,dead,,,K21,8F
10390,2026-06-08 08:18:40,172.25.56.253,Switch,alive,dead,,,K18,11F
10391,2026-06-08 08:18:42,172.22.89.33,EAP,dead,alive,,,K22,5F
10392,2026-06-08 08:18:42,172.22.89.38,EAP,dead,alive,,,K22,5F
10393,2026-06-08 08:18:42,172.22.89.250,Switch,dead,alive,,,K22,5F
10394,2026-06-08 08:18:57,172.21.70.237,Switch,dead,alive,,,K11,8F
10395,2026-06-08 08:18:57,172.21.70.238,Switch,alive,dead,,,K11,8F
10396,2026-06-08 08:19:14,172.22.91.250,Switch,dead,alive,,,K22,5F
10397,2026-06-08 08:19:14,172.21.76.236,Switch,alive,dead,,,K11,9F
10398,2026-06-08 08:19:48,172.21.78.235,Switch,alive,dead,,,K11,9F
10399,2026-06-08 08:32:03,172.21.37.232,Switch,alive,dead,,,K11,4F
10400,2026-06-08 08:32:24,172.25.50.243,Switch,dead,alive,,,K18,10F
10401,2026-06-08 08:32:24,172.25.50.246,Switch,alive,dead,,,K18,10F
10402,2026-06-08 08:32:36,172.25.51.32,EAP,alive,dead,5070-K02,TEST EQP,K18,10F
10403,2026-06-08 08:33:24,172.21.68.231,Switch,dead,alive,,,K11,8F
10404,2026-06-08 08:33:42,172.22.89.18,EAP,dead,alive,,,K22,5F
10405,2026-06-08 08:33:42,172.22.89.33,EAP,alive,dead,,,K22,5F
10406,2026-06-08 08:33:42,172.22.89.38,EAP,alive,dead,,,K22,5F
10407,2026-06-08 08:33:42,172.22.89.250,Switch,alive,dead,,,K22,5F
10408,2026-06-08 08:33:56,172.21.70.238,Switch,dead,alive,,,K11,8F
10409,2026-06-08 08:34:12,172.22.91.250,Switch,alive,dead,,,K22,5F
10410,2026-06-08 08:34:31,172.22.100.11,EAP,dead,alive,2890 LOG PC,,K22,8F
10411,2026-06-08 08:34:47,172.21.78.30,EAP,dead,alive,,,K11,9F
10412,2026-06-08 08:34:47,172.21.78.235,Switch,dead,alive,,,K11,9F
10413,2026-06-08 08:44:03,10.16.60.102,EAP,alive,dead,2490-A02,20160929-W17,其他,其他
10414,2026-06-08 08:47:01,172.21.37.232,Switch,dead,alive,,,K11,4F
10415,2026-06-08 08:47:25,172.25.50.243,Switch,alive,dead,,,K18,10F
10416,2026-06-08 08:47:37,172.25.51.32,EAP,dead,alive,5070-K02,TEST EQP,K18,10F
10417,2026-06-08 08:48:15,172.21.67.235,Switch,alive,dead,,,K11,8F
10418,2026-06-08 08:48:42,172.22.89.18,EAP,alive,dead,,,K22,5F
10419,2026-06-08 08:49:34,172.22.100.11,EAP,alive,dead,2890 LOG PC,,K22,8F
10420,2026-06-08 08:49:48,172.21.78.30,EAP,alive,dead,,,K11,9F
10421,2026-06-08 08:49:56,172.22.101.239,Switch,dead,alive,,,K22,8F
10422,2026-06-08 08:50:14,172.22.102.27,EAP,dead,alive,,,K22,8F
10423,2026-06-08 08:50:22,172.21.84.251,Switch,dead,alive,,,K11,10F
10424,2026-06-08 09:00:44,172.25.42.29,EAP,dead,alive,,,K18,9F
10425,2026-06-08 09:02:16,172.21.43.40,EAP,alive,dead,3410_WIP2,IPC電腦,K11,5F
10426,2026-06-08 09:03:00,172.25.53.5,EAP,dead,alive,,,K18,11F
10427,2026-06-08 09:03:15,172.21.67.235,Switch,dead,alive,,,K11,8F
10428,2026-06-08 09:03:29,172.21.46.6,EAP,dead,alive,,,K11,5F
10429,2026-06-08 09:03:29,172.21.46.35,EAP,dead,alive,2936-508,AOI,K11,5F
10430,2026-06-08 09:03:29,172.21.46.245,Switch,dead,alive,,,K11,5F
10431,2026-06-08 09:03:41,172.25.56.250,Switch,alive,dead,,,K18,11F
10432,2026-06-08 09:03:57,172.21.70.239,Switch,alive,dead,,,K11,8F
10433,2026-06-08 09:04:03,10.16.60.102,EAP,dead,alive,2490-A02,20160929-W17,其他,其他
10434,2026-06-08 09:04:03,10.11.105.131,EAP,alive,dead,KVM PC,20210323-W01,其他,其他
10435,2026-06-08 09:04:13,172.21.53.232,Switch,alive,dead,,,K11,6F
10436,2026-06-08 09:04:14,172.22.179.5,EAP,dead,alive,,,K25,8F
10437,2026-06-08 09:04:14,172.22.91.30,EAP,dead,alive,,,K22,5F
10438,2026-06-08 09:04:56,172.22.101.239,Switch,alive,dead,,,K22,8F
10439,2026-06-08 09:05:14,172.22.102.27,EAP,alive,dead,,,K22,8F
10440,2026-06-08 09:05:22,172.21.84.251,Switch,alive,dead,,,K11,10F
10441,2026-06-08 09:06:00,172.22.105.232,Switch,alive,dead,,,K22,9F
10442,2026-06-08 09:15:44,172.25.42.29,EAP,alive,dead,,,K18,9F
10443,2026-06-08 09:17:58,172.25.53.5,EAP,alive,dead,,,K18,11F
10444,2026-06-08 09:18:11,172.22.62.235,Switch,alive,dead,,,K21,8F
10445,2026-06-08 09:18:11,172.22.62.241,Switch,alive,dead,,,K21,8F
10446,2026-06-08 09:18:25,172.22.88.244,Switch,dead,alive,,,K22,5F
10447,2026-06-08 09:18:26,172.21.46.6,EAP,alive,dead,,,K11,5F
10448,2026-06-08 09:18:26,172.21.46.35,EAP,alive,dead,2936-508,AOI,K11,5F
10449,2026-06-08 09:18:26,172.21.46.245,Switch,alive,dead,,,K11,5F
10450,2026-06-08 09:18:26,172.21.46.246,Switch,dead,alive,,,K11,5F
10451,2026-06-08 09:18:39,172.25.56.250,Switch,dead,alive,,,K18,11F
10452,2026-06-08 09:18:56,172.21.70.239,Switch,dead,alive,,,K11,8F
10453,2026-06-08 09:19:00,172.25.58.6,EAP,dead,alive,,,K18,11F
10454,2026-06-08 09:19:10,172.21.53.232,Switch,dead,alive,,,K11,6F
10455,2026-06-08 09:19:14,172.22.179.5,EAP,alive,dead,,,K25,8F
10456,2026-06-08 09:19:16,172.22.91.30,EAP,alive,dead,,,K22,5F
10457,2026-06-08 09:19:16,172.22.91.250,Switch,dead,alive,,,K22,5F
10458,2026-06-08 09:21:02,172.22.105.232,Switch,dead,alive,,,K22,9F
10459,2026-06-08 09:32:15,172.21.43.40,EAP,dead,alive,3410_WIP2,IPC電腦,K11,5F
10460,2026-06-08 09:32:25,172.25.50.11,EAP,dead,alive,,,K18,10F
10461,2026-06-08 09:33:12,172.22.176.253,Switch,dead,alive,,,K25,8F
10462,2026-06-08 09:33:12,172.22.62.235,Switch,dead,alive,,,K21,8F
10463,2026-06-08 09:33:12,172.22.62.241,Switch,dead,alive,,,K21,8F
10464,2026-06-08 09:33:13,172.25.54.8,EAP,dead,alive,,,K18,11F
10465,2026-06-08 09:33:25,172.22.88.244,Switch,alive,dead,,,K22,5F
10466,2026-06-08 09:33:28,172.21.46.6,EAP,dead,alive,,,K11,5F
10467,2026-06-08 09:33:28,172.21.46.246,Switch,alive,dead,,,K11,5F
10468,2026-06-08 09:34:02,172.25.58.6,EAP,alive,dead,,,K18,11F
10469,2026-06-08 09:34:16,172.22.91.250,Switch,alive,dead,,,K22,5F
10470,2026-06-08 09:47:01,172.21.37.232,Switch,alive,dead,,,K11,4F
10471,2026-06-08 09:47:25,172.25.50.11,EAP,alive,dead,,,K18,10F
10472,2026-06-08 09:47:25,172.25.50.230,Switch,dead,alive,,,K18,10F
10473,2026-06-08 09:48:11,172.22.176.253,Switch,alive,dead,,,K25,8F
10474,2026-06-08 09:48:12,172.25.54.8,EAP,alive,dead,,,K18,11F
10475,2026-06-08 09:48:26,172.22.177.252,Switch,dead,alive,,,K25,8F
10476,2026-06-08 09:48:29,172.21.46.6,EAP,alive,dead,,,K11,5F
10477,2026-06-08 09:48:35,172.21.69.233,Switch,alive,dead,,,K11,8F
10478,2026-06-08 09:48:42,172.22.89.249,Switch,dead,alive,,,K22,5F
10479,2026-06-08 09:48:47,172.22.71.40,EAP,dead,alive,,,K21,8F
10480,2026-06-08 09:48:50,172.25.57.253,Switch,dead,alive,,,K18,11F
10481,2026-06-08 09:49:14,172.21.76.20,EAP,dead,alive,,,K11,9F
10482,2026-06-08 10:00:31,172.21.28.34,EAP,alive,dead,FE09-K04,EQP,K11,3F
10483,2026-06-08 10:02:00,172.21.37.232,Switch,dead,alive,,,K11,4F
10484,2026-06-08 10:02:14,172.21.59.25,EAP,dead,alive,2195-15,Barcode,K11,7F
10485,2026-06-08 10:02:25,172.25.50.230,Switch,alive,dead,,,K18,10F
10486,2026-06-08 10:02:45,172.21.61.232,Switch,alive,dead,,,K11,7F
10487,2026-06-08 10:03:25,172.22.177.252,Switch,alive,dead,,,K25,8F
10488,2026-06-08 10:03:34,172.21.69.233,Switch,dead,alive,,,K11,8F
10489,2026-06-08 10:03:43,172.22.89.9,EAP,dead,alive,,,K22,5F
10490,2026-06-08 10:03:43,172.22.89.249,Switch,alive,dead,,,K22,5F
10491,2026-06-08 10:03:46,172.22.71.40,EAP,alive,dead,,,K21,8F
10492,2026-06-08 10:03:49,172.25.57.253,Switch,alive,dead,,,K18,11F
10493,2026-06-08 10:04:02,10.11.105.131,EAP,dead,alive,KVM PC,20210323-W01,其他,其他
10494,2026-06-08 10:04:04,172.22.64.23,EAP,dead,alive,4800-B05,EQP,K21,9F
10495,2026-06-08 10:04:13,172.21.76.20,EAP,alive,dead,,,K11,9F
10496,2026-06-08 10:04:13,172.21.76.247,Switch,dead,alive,,,K11,9F
10497,2026-06-08 10:04:23,172.21.54.16,EAP,alive,dead,,,K11,6F
10498,2026-06-08 10:15:31,172.21.28.34,EAP,dead,alive,FE09-K04,EQP,K11,3F
10499,2026-06-08 10:17:13,172.22.30.249,Switch,dead,alive,,,K21,5F
10500,2026-06-08 10:17:14,172.21.59.25,EAP,alive,dead,2195-15,Barcode,K11,7F
10501,2026-06-08 10:17:46,172.21.61.232,Switch,dead,alive,,,K11,7F
10502,2026-06-08 10:18:41,172.22.89.9,EAP,alive,dead,,,K22,5F
10503,2026-06-08 10:18:56,172.21.70.237,Switch,alive,dead,,,K11,8F
10504,2026-06-08 10:19:04,172.22.64.23,EAP,alive,dead,4800-B05,EQP,K21,9F
10505,2026-06-08 10:19:14,172.21.76.247,Switch,alive,dead,,,K11,9F
10506,2026-06-08 10:19:25,172.21.54.16,EAP,dead,alive,,,K11,6F
10507,2026-06-08 10:31:21,172.21.35.24,EAP,alive,dead,2900-F09_EAP,,K11,4F
10508,2026-06-08 10:31:43,172.22.28.9,EAP,dead,alive,2845-A07,EQP,K21,5F
10509,2026-06-08 10:31:43,172.22.28.231,Switch,alive,dead,,,K21,5F
10510,2026-06-08 10:32:14,172.22.30.249,Switch,alive,dead,,,K21,5F
10511,2026-06-08 10:32:14,172.21.59.27,EAP,dead,alive,2195-17,Barcode,K11,7F
10512,2026-06-08 10:33:24,172.22.88.27,EAP,dead,alive,,,K22,5F
10513,2026-06-08 10:33:41,172.22.89.22,EAP,dead,alive,3390 第二套跳DIE偵測 PC,,K22,5F
10514,2026-06-08 10:33:56,172.21.70.237,Switch,dead,alive,,,K11,8F
10515,2026-06-08 10:34:02,10.16.60.102,EAP,alive,dead,2490-A02,20160929-W17,其他,其他
10516,2026-06-08 10:34:05,10.11.84.90,EAP,alive,dead,看板 PC,20151225-W02,歲修,歲修表單
10517,2026-06-08 10:34:10,172.21.53.38,EAP,dead,alive,,,K11,6F
10518,2026-06-08 10:46:20,172.21.35.24,EAP,dead,alive,2900-F09_EAP,,K11,4F
10519,2026-06-08 10:46:43,172.22.28.231,Switch,dead,alive,,,K21,5F
10520,2026-06-08 10:47:14,172.21.59.27,EAP,alive,dead,2195-17,Barcode,K11,7F
10521,2026-06-08 10:48:24,172.22.88.27,EAP,alive,dead,,,K22,5F
10522,2026-06-08 10:48:42,172.22.89.22,EAP,alive,dead,3390 第二套跳DIE偵測 PC,,K22,5F
10523,2026-06-08 10:48:56,172.21.70.232,Switch,alive,dead,,,K11,8F
10524,2026-06-08 10:48:56,172.21.70.235,Switch,alive,dead,,,K11,8F
10525,2026-06-08 10:48:56,172.21.70.237,Switch,alive,dead,,,K11,8F
10526,2026-06-08 10:49:05,172.22.64.39,EAP,dead,alive,,,K21,9F
10527,2026-06-08 10:49:11,172.21.53.38,EAP,alive,dead,,,K11,6F
10528,2026-06-08 11:01:21,172.25.45.12,EAP,dead,alive,,,K18,9F
10529,2026-06-08 11:03:42,172.22.89.30,EAP,dead,alive,,,K22,5F
10530,2026-06-08 11:03:42,172.22.89.252,Switch,dead,alive,,,K22,5F
10531,2026-06-08 11:03:57,172.21.70.232,Switch,dead,alive,,,K11,8F
10532,2026-06-08 11:03:57,172.21.70.235,Switch,dead,alive,,,K11,8F
10533,2026-06-08 11:03:57,172.21.70.237,Switch,dead,alive,,,K11,8F
10534,2026-06-08 11:04:02,10.16.60.102,EAP,dead,alive,2490-A02,20160929-W17,其他,其他
10535,2026-06-08 11:04:02,10.11.105.131,EAP,alive,dead,KVM PC,20210323-W01,其他,其他
10536,2026-06-08 11:04:05,172.22.64.39,EAP,alive,dead,,,K21,9F
10537,2026-06-08 11:04:33,172.22.100.242,Switch,dead,alive,,,K22,8F
10538,2026-06-08 11:04:48,172.21.78.233,Switch,alive,dead,,,K11,9F
10539,2026-06-08 11:15:46,172.21.29.232,Switch,alive,dead,,,K11,3F
10540,2026-06-08 11:15:46,172.21.29.234,Switch,alive,dead,,,K11,3F
10541,2026-06-08 11:16:21,172.25.45.12,EAP,alive,dead,,,K18,9F
10542,2026-06-08 11:17:29,172.21.60.14,EAP,dead,alive,,,K11,7F
10543,2026-06-08 11:17:29,172.21.60.38,EAP,dead,alive,,,K11,7F
10544,2026-06-08 11:18:43,172.22.89.30,EAP,alive,dead,,,K22,5F
10545,2026-06-08 11:18:43,172.22.89.252,Switch,alive,dead,,,K22,5F
10546,2026-06-08 11:19:35,172.22.100.242,Switch,alive,dead,,,K22,8F
10547,2026-06-08 11:19:48,172.21.78.233,Switch,dead,alive,,,K11,9F
10548,2026-06-08 11:19:54,172.22.67.31,EAP,dead,alive,3600-B20D_EAP,,K21,9F
10549,2026-06-08 11:21:17,172.22.106.233,Switch,alive,dead,,,K22,9F
10550,2026-06-08 11:30:46,172.21.29.232,Switch,dead,alive,,,K11,3F
10551,2026-06-08 11:30:46,172.21.29.234,Switch,dead,alive,,,K11,3F
10552,2026-06-08 11:32:25,172.25.50.22,EAP,dead,alive,,,K18,10F
10553,2026-06-08 11:32:29,172.21.60.14,EAP,alive,dead,,,K11,7F
10554,2026-06-08 11:32:29,172.21.60.37,EAP,dead,alive,,,K11,7F
10555,2026-06-08 11:32:29,172.21.60.38,EAP,alive,dead,,,K11,7F
10556,2026-06-08 11:33:45,172.21.51.59,EAP,dead,alive,,,K11,6F
10557,2026-06-08 11:34:02,10.11.105.131,EAP,dead,alive,KVM PC,20210323-W01,其他,其他
10558,2026-06-08 11:34:46,172.22.182.31,EAP,dead,alive,3910 AI PC,,K25,9F
10559,2026-06-08 11:34:51,172.22.67.31,EAP,alive,dead,3600-B20D_EAP,,K21,9F
10560,2026-06-08 11:36:11,172.22.106.233,Switch,dead,alive,,,K22,9F
10561,2026-06-08 11:46:42,172.21.36.25,EAP,dead,alive,,,K11,4F
10562,2026-06-08 11:46:42,172.21.36.232,Switch,alive,dead,,,K11,4F
10563,2026-06-08 11:47:24,172.25.50.22,EAP,alive,dead,,,K18,10F
10564,2026-06-08 11:47:29,172.21.60.37,EAP,alive,dead,,,K11,7F
10565,2026-06-08 11:48:44,172.21.51.59,EAP,alive,dead,,,K11,6F
10566,2026-06-08 12:00:46,172.21.29.243,Switch,dead,alive,,,K11,3F
10567,2026-06-08 12:01:42,172.21.36.25,EAP,alive,dead,,,K11,4F
10568,2026-06-08 12:01:42,172.21.36.232,Switch,dead,alive,,,K11,4F
10569,2026-06-08 12:02:33,172.22.60.14,EAP,dead,alive,,,K21,8F
10570,2026-06-08 12:03:11,172.22.62.253,Switch,dead,alive,,,K21,8F
10571,2026-06-08 12:03:25,172.22.88.252,Switch,dead,alive,,,K22,5F
10572,2026-06-08 12:03:44,172.21.51.47,EAP,dead,alive,,,K11,6F
10573,2026-06-08 12:04:02,10.16.60.102,EAP,alive,dead,2490-A02,20160929-W17,其他,其他
10574,2026-06-08 12:04:11,172.21.53.234,Switch,alive,dead,,,K11,6F
10575,2026-06-08 12:04:26,172.22.180.33,EAP,dead,alive,,,K25,9F
10576,2026-06-08 12:06:17,172.22.106.235,Switch,alive,dead,,,K22,9F
10577,2026-06-08 12:15:46,172.21.29.243,Switch,alive,dead,,,K11,3F
10578,2026-06-08 12:16:20,172.21.35.27,EAP,alive,dead,2900-F12_EAP,,K11,4F
10579,2026-06-08 12:16:41,172.25.47.16,EAP,dead,alive,取圖 PC,,K18,10F
10580,2026-06-08 12:16:42,172.22.28.232,Switch,alive,dead,,,K21,5F
10581,2026-06-08 12:17:33,172.22.60.14,EAP,alive,dead,,,K21,8F
10582,2026-06-08 12:18:11,172.22.62.253,Switch,alive,dead,,,K21,8F
10583,2026-06-08 12:18:24,172.21.68.231,Switch,alive,dead,,,K11,8F
10584,2026-06-08 12:18:24,172.22.88.252,Switch,alive,dead,,,K22,5F
10585,2026-06-08 12:18:45,172.21.51.47,EAP,alive,dead,,,K11,6F
10586,2026-06-08 12:18:50,172.25.57.34,EAP,dead,alive,,,K18,11F
10587,2026-06-08 12:19:12,172.21.53.234,Switch,dead,alive,,,K11,6F
10588,2026-06-08 12:19:26,172.22.180.33,EAP,alive,dead,,,K25,9F
10589,2026-06-08 12:19:46,172.22.182.31,EAP,alive,dead,3910 AI PC,,K25,9F
10590,2026-06-08 12:19:51,172.22.67.249,Switch,dead,alive,,,K21,9F
10591,2026-06-08 12:21:14,172.22.106.235,Switch,dead,alive,,,K22,9F
10592,2026-06-08 12:24:02,10.11.105.131,EAP,alive,dead,KVM PC,20210323-W01,其他,其他
10593,2026-06-08 12:31:20,172.21.35.27,EAP,dead,alive,2900-F12_EAP,,K11,4F
10594,2026-06-08 12:31:40,172.25.47.16,EAP,alive,dead,取圖 PC,,K18,10F
10595,2026-06-08 12:31:41,172.21.36.232,Switch,alive,dead,,,K11,4F
10596,2026-06-08 12:32:29,172.21.60.5,EAP,dead,alive,2400 RPA_EAP,,K11,7F
10597,2026-06-08 12:33:25,172.21.68.231,Switch,dead,alive,,,K11,8F
10598,2026-06-08 12:33:49,172.25.57.34,EAP,alive,dead,,,K18,11F
10599,2026-06-08 12:34:52,172.22.67.249,Switch,alive,dead,,,K21,9F
10600,2026-06-08 12:36:01,172.22.105.232,Switch,alive,dead,,,K22,9F
10601,2026-06-08 12:46:42,172.21.36.232,Switch,dead,alive,,,K11,4F
10602,2026-06-08 12:46:42,172.22.28.9,EAP,alive,dead,2845-A07,EQP,K21,5F
10603,2026-06-08 12:46:42,172.22.28.232,Switch,dead,alive,,,K21,5F
10604,2026-06-08 12:47:13,172.22.30.39,EAP,dead,alive,,,K21,5F
10605,2026-06-08 12:47:15,172.21.43.247,Switch,dead,alive,,,K11,5F
10606,2026-06-08 12:47:29,172.21.60.5,EAP,alive,dead,2400 RPA_EAP,,K11,7F
10607,2026-06-08 12:49:46,172.22.182.249,Switch,dead,alive,,,K25,9F
10608,2026-06-08 12:50:22,172.21.84.62,EAP,dead,alive,5070-042,A3FC-5070601.kh.asegroup.com,K11,10F
10609,2026-06-08 12:51:00,172.22.105.232,Switch,dead,alive,,,K22,9F
10610,2026-06-08 13:02:00,172.21.37.18,EAP,dead,alive,,,K11,4F
10611,2026-06-08 13:02:14,172.21.59.28,EAP,dead,alive,2195-18,Barcode,K11,7F
10612,2026-06-08 13:02:15,172.21.43.247,Switch,alive,dead,,,K11,5F
10613,2026-06-08 13:02:17,172.22.30.39,EAP,alive,dead,,,K21,5F
10614,2026-06-08 13:03:35,172.21.69.19,EAP,dead,alive,,,K11,8F
10615,2026-06-08 13:03:35,172.21.69.236,Switch,alive,dead,,,K11,8F
10616,2026-06-08 13:04:05,10.11.84.90,EAP,dead,alive,看板 PC,20151225-W02,歲修,歲修表單
10617,2026-06-08 13:04:46,172.22.182.249,Switch,alive,dead,,,K25,9F
10618,2026-06-08 13:04:48,172.21.78.234,Switch,alive,dead,,,K11,9F
10619,2026-06-08 13:04:48,172.21.78.235,Switch,alive,dead,,,K11,9F
10620,2026-06-08 13:04:48,172.21.78.236,Switch,alive,dead,,,K11,9F
10621,2026-06-08 13:05:22,172.21.84.62,EAP,alive,dead,5070-042,A3FC-5070601.kh.asegroup.com,K11,10F
10622,2026-06-08 13:05:53,172.22.104.232,Switch,alive,dead,,,K22,9F
10623,2026-06-08 13:17:00,172.21.37.18,EAP,alive,dead,,,K11,4F
10624,2026-06-08 13:17:14,172.21.59.28,EAP,alive,dead,2195-18,Barcode,K11,7F
10625,2026-06-08 13:18:23,172.25.55.8,EAP,dead,alive,,,K18,11F
10626,2026-06-08 13:18:35,172.21.69.19,EAP,alive,dead,,,K11,8F
10627,2026-06-08 13:18:35,172.21.69.236,Switch,dead,alive,,,K11,8F
10628,2026-06-08 13:18:41,172.22.89.240,Switch,dead,alive,,,K22,5F
10629,2026-06-08 13:18:57,172.21.70.237,Switch,alive,dead,,,K11,8F
10630,2026-06-08 13:19:38,172.21.77.23,EAP,alive,dead,4800-804,2013-F020,K11,9F
10631,2026-06-08 13:19:38,172.21.77.35,EAP,dead,alive,,,K11,9F
10632,2026-06-08 13:19:48,172.21.78.27,EAP,dead,alive,,,K11,9F
10633,2026-06-08 13:19:48,172.21.78.234,Switch,dead,alive,,,K11,9F
10634,2026-06-08 13:19:48,172.21.78.235,Switch,dead,alive,,,K11,9F
10635,2026-06-08 13:19:48,172.21.78.236,Switch,dead,alive,,,K11,9F
10636,2026-06-08 13:20:52,172.22.104.232,Switch,dead,alive,,,K22,9F
10637,2026-06-08 13:31:42,172.22.28.9,EAP,dead,alive,2845-A07,EQP,K21,5F
10638,2026-06-08 13:32:02,172.21.37.234,Switch,alive,dead,,,K11,4F
10639,2026-06-08 13:33:24,172.25.55.8,EAP,alive,dead,,,K18,11F
10640,2026-06-08 13:33:42,172.22.89.240,Switch,alive,dead,,,K22,5F
10641,2026-06-08 13:33:57,172.21.70.233,Switch,alive,dead,,,K11,8F
10642,2026-06-08 13:33:57,172.21.70.237,Switch,dead,alive,,,K11,8F
10643,2026-06-08 13:34:14,172.21.76.231,Switch,alive,dead,,,K11,9F
10644,2026-06-08 13:34:38,172.21.77.23,EAP,dead,alive,4800-804,2013-F020,K11,9F
10645,2026-06-08 13:34:38,172.21.77.35,EAP,alive,dead,,,K11,9F
10646,2026-06-08 13:34:48,172.21.78.27,EAP,alive,dead,,,K11,9F
10647,2026-06-08 13:44:05,172.22.63.21,EAP,dead,alive,2880 跳DIE PC,,歲修,歲修表單
10648,2026-06-08 13:44:05,172.22.71.5,EAP,dead,alive,2900-A08 跳DIE PC,,歲修,歲修表單
10649,2026-06-08 13:47:00,172.21.37.234,Switch,dead,alive,,,K11,4F
10650,2026-06-08 13:47:13,172.22.30.20,EAP,dead,alive,,,K21,5F
10651,2026-06-08 13:47:13,172.22.30.231,Switch,alive,dead,,,K21,5F
10652,2026-06-08 13:48:33,172.22.63.21,EAP,dead,alive,2880 跳DIE PC,,K21,8F
10653,2026-06-08 13:48:49,172.22.71.5,EAP,dead,alive,2900-A08 跳DIE PC,,K21,8F
10654,2026-06-08 13:48:57,172.21.70.233,Switch,dead,alive,,,K11,8F
10655,2026-06-08 13:49:14,172.21.76.231,Switch,dead,alive,,,K11,9F
10656,2026-06-08 13:51:17,172.22.106.234,Switch,alive,dead,,,K22,9F
10657,2026-06-08 14:02:02,172.21.37.231,Switch,alive,dead,,,K11,4F
10658,2026-06-08 14:02:13,172.22.30.20,EAP,alive,dead,,,K21,5F
10659,2026-06-08 14:02:13,172.22.30.231,Switch,dead,alive,,,K21,5F
10660,2026-06-08 14:03:30,172.21.46.3,EAP,dead,alive,,,K11,5F
10661,2026-06-08 14:04:46,172.22.182.239,Switch,dead,alive,,,K25,9F
10662,2026-06-08 14:05:56,172.22.104.13,EAP,alive,dead,4800-B53,EQP,K22,9F
10663,2026-06-08 14:06:04,172.22.105.232,Switch,alive,dead,,,K22,9F
10664,2026-06-08 14:06:19,172.22.106.234,Switch,dead,alive,,,K22,9F
10665,2026-06-08 14:14:02,10.16.60.102,EAP,dead,alive,2490-A02,20160929-W17,其他,其他
10666,2026-06-08 14:17:02,172.21.37.231,Switch,dead,alive,,,K11,4F
10667,2026-06-08 14:17:02,172.21.37.232,Switch,alive,dead,,,K11,4F
10668,2026-06-08 14:18:30,172.21.46.3,EAP,alive,dead,,,K11,5F
10669,2026-06-08 14:19:45,172.22.182.239,Switch,alive,dead,,,K25,9F
10670,2026-06-08 14:19:48,172.21.78.234,Switch,alive,dead,,,K11,9F
10671,2026-06-08 14:20:24,172.22.103.34,EAP,dead,alive,3400-A62,ADAM 6050,K22,8F
10672,2026-06-08 14:20:51,172.22.104.13,EAP,dead,alive,4800-B53,EQP,K22,9F
10673,2026-06-08 14:20:59,172.22.105.232,Switch,dead,alive,,,K22,9F
10674,2026-06-08 14:24:05,10.11.84.90,EAP,alive,dead,看板 PC,20151225-W02,歲修,歲修表單
10675,2026-06-08 14:32:01,172.21.37.232,Switch,dead,alive,,,K11,4F
10676,2026-06-08 14:33:48,172.25.57.8,EAP,dead,alive,,,K18,11F
10677,2026-06-08 14:34:13,172.22.179.42,EAP,dead,alive,,,K25,8F
10678,2026-06-08 14:34:13,172.22.179.245,Switch,dead,alive,,,K25,8F
10679,2026-06-08 14:34:14,172.21.76.233,Switch,alive,dead,,,K11,9F
